deal_announce_date,deal_method,deal_action,deal_quantity,deal_price,deal_ratio,Ticker
2023-05-29,,Mua,156200.0,,,TDI
2024-12-11,,Mua,1000000.0,,,TDM
2024-05-31,,Bán,-2000000.0,,,TDM
2024-04-12,,Mua,10216650.0,,,TDM
2024-03-01,,Mua,57459.0,,,TDM
2024-02-05,,Mua,212722.0,,,TDM
2024-02-02,,Mua,60000.0,,,TDM
2024-02-02,,Mua,140000.0,,,TDM
2024-02-02,,Mua,600000.0,,,TDM
2024-02-01,,Mua,15700.0,,,TDM
2024-02-01,,Mua,3000.0,,,TDM
2024-02-01,,Mua,1450.0,,,TDM
2024-02-01,,Mua,707272.0,,,TDM
2024-01-29,,Mua,104000.0,,,TDM
2024-01-23,,Mua,60000.0,,,TDM
2024-01-23,,Mua,135694.0,,,TDM
2024-01-23,,Mua,300000.0,,,TDM
2024-01-22,,Bán,-600000.0,,,TDM
2024-01-16,,Mua,0.0,,,TDM
2023-03-24,,Mua,400000.0,,,TDM
2022-12-22,,Mua,700000.0,,,TDM
2024-06-19,,Mua,0.0,10800.0,0.0,TDN
2022-03-23,,Bán,-2000.0,14971.0,-0.279,TDN
2021-11-10,,Bán,0.0,11758.0,-0.081,TDN
2020-08-06,,Bán,-839384.0,4553.0,1.372,TDN
2019-04-12,,Bán,-285000.0,2997.0,2.604,TDN
2019-03-01,,Bán,-155000.0,2900.0,2.724,TDN
2019-02-21,,Bán,-442400.0,2900.0,2.724,TDN
2018-03-09,,Mua,4121014.0,2393.0,3.513,TDN
2018-03-05,,Bán,-2793700.0,2828.0,2.819,TDN
2018-02-05,,Mua,0.0,2393.0,3.513,TDN
2017-12-28,,Bán,-1325000.0,2306.0,3.683,TDN
2016-07-19,,Bán,-10900.0,2646.0,3.082,TDN
2013-10-30,,Mua,160900.0,,,TDN
2013-05-10,,Mua,124400.0,,,TDN
2013-03-27,,Mua,193200.0,,,TDN
2013-03-01,,Mua,129400.0,,,TDN
2013-01-30,,Mua,105000.0,,,TDN
2013-01-15,,Mua,235500.0,,,TDN
2013-01-07,,Mua,20000.0,,,TDN
2012-12-26,,Mua,307000.0,,,TDN
2025-01-09,,Bán,0.0,32450.0,0.048,TDP
2024-05-30,,Bán,-20800.0,30818.0,0.103,TDP
2024-05-30,,Bán,-10600.0,30818.0,0.103,TDP
2024-04-02,,Mua,0.0,30818.0,0.103,TDP
2024-03-20,,Mua,0.0,30818.0,0.103,TDP
2024-03-20,,Mua,1762.0,30818.0,0.103,TDP
2024-03-20,,Mua,4405.0,30818.0,0.103,TDP
2024-03-19,,Mua,295030.0,30728.0,0.106,TDP
2024-03-19,,Mua,2486002.0,30728.0,0.106,TDP
2024-03-19,,Mua,524207.0,30728.0,0.106,TDP
2024-03-19,,Mua,113014.0,30728.0,0.106,TDP
2024-03-19,,Mua,1762.0,30728.0,0.106,TDP
2024-03-19,,Mua,528.0,30728.0,0.106,TDP
2024-03-15,,Mua,765.0,30818.0,0.103,TDP
2023-09-05,,Bán,-84257.0,28185.0,0.206,TDP
2023-07-31,,Bán,-20800.0,28142.0,0.208,TDP
2023-07-17,,Mua,10000.0,27707.0,0.227,TDP
2023-07-17,,Bán,-80000.0,27707.0,0.227,TDP
2023-06-09,,Bán,-140000.0,24853.0,0.368,TDP
2023-03-13,,Bán,-25000.0,25242.0,0.347,TDP
2024-07-26,,Bán,-285600.0,13800.0,-0.29,TDS
2024-07-18,,Bán,-483295.0,15000.0,-0.347,TDS
2020-09-16,,Bán,-10000.0,8520.0,0.15,TDS
2016-01-08,,Mua,550000.0,3761.0,1.606,TDS
2023-04-25,,Bán,-200000.0,,,TDT
2022-05-25,,Bán,-500000.0,,,TDT
2021-12-16,,Mua,0.0,,,TDT
2021-12-16,,Mua,628.0,,,TDT
2021-12-14,,Mua,45000.0,,,TDT
2021-12-13,,Mua,992.0,,,TDT
2021-12-13,,Mua,58000.0,,,TDT
2021-12-13,,Mua,33333.0,,,TDT
2021-12-13,,Mua,460000.0,,,TDT
2021-12-09,,Mua,791700.0,,,TDT
2021-12-09,,Mua,53600.0,,,TDT
2021-12-06,,Mua,7000.0,,,TDT
2021-12-06,,Mua,50000.0,,,TDT
2021-12-06,,Mua,154333.0,,,TDT
2021-11-12,,Bán,-12600.0,,,TDT
2021-11-10,,Bán,-34500.0,,,TDT
2021-11-02,,Bán,-26000.0,,,TDT
2021-03-16,,Bán,0.0,,,TDT
2021-02-26,,Mua,30000.0,,,TDT
2021-02-25,,Bán,-53900.0,,,TDT
2020-12-30,,Mua,3754720.0,23034.0,1.258,TDW
2020-12-29,,Bán,-3754720.0,21536.0,1.415,TDW
2016-06-10,,Mua,90000.0,16001.0,2.25,TDW
2014-01-06,,Bán,-3400.0,,,TDW
2013-12-27,,Bán,-1283500.0,,,TDW
2013-12-24,,Mua,100000.0,,,TDW
2013-12-12,,Mua,1443980.0,,,TDW
2013-09-09,,Bán,-1266500.0,,,TDW
2013-09-05,,Mua,1266500.0,,,TDW
2013-09-03,,Bán,-850000.0,,,TDW
2013-08-30,,Mua,850000.0,,,TDW
2022-12-06,,Bán,-25000.0,,,TED
2022-08-11,,Mua,664050.0,,,TED
2022-08-09,,Bán,-664050.0,,,TED
2022-05-26,,Mua,3100000.0,,,TED
2022-05-26,,Bán,-3100000.0,,,TED
2024-11-26,,Mua,1092000.0,8000.0,-0.186,TEG
2024-11-26,,Bán,-5206774.0,8000.0,-0.186,TEG
2024-11-26,,Mua,1776600.0,8000.0,-0.186,TEG
2024-03-04,,Mua,25800.0,9150.0,-0.289,TEG
2024-01-23,,Mua,188439.0,9700.0,-0.329,TEG
2024-01-23,,Mua,2068804.0,9700.0,-0.329,TEG
2024-01-23,,Mua,577757.0,9700.0,-0.329,TEG
2024-01-23,,Mua,279694.0,9700.0,-0.329,TEG
2024-01-23,,Mua,351265.0,9700.0,-0.329,TEG
2024-01-23,,Mua,91088.0,9700.0,-0.329,TEG
2024-01-23,,Mua,70253.0,9700.0,-0.329,TEG
2024-01-23,,Mua,21954.0,9700.0,-0.329,TEG
2024-01-23,,Mua,15231380.0,9700.0,-0.329,TEG
2023-12-01,,Mua,88800.0,9960.0,-0.346,TEG
2023-12-01,,Mua,162246.0,9960.0,-0.346,TEG
2023-12-01,,Mua,170571.0,9960.0,-0.346,TEG
2023-09-12,,Mua,2062749.0,10300.0,-0.368,TEG
2023-09-12,,Bán,-2062749.0,10300.0,-0.368,TEG
2023-08-24,,Bán,-20078.0,10150.0,-0.359,TEG
2023-08-11,,Bán,-13000.0,10300.0,-0.368,TEG
2024-07-08,,Mua,38515.0,,,TEL
2024-07-08,,Mua,100011.0,,,TEL
2024-07-08,,Mua,101900.0,,,TEL
2024-07-08,,Mua,114400.0,,,TEL
2024-07-08,,Bán,-29100.0,,,TEL
2024-07-03,,Mua,53900.0,,,TEL
2024-07-03,,Mua,64000.0,,,TEL
2024-07-03,,Mua,112513.0,,,TEL
2024-07-03,,Bán,-24000.0,,,TEL
2024-06-25,,Bán,-131300.0,,,TEL
2024-06-24,,Bán,-155600.0,,,TEL
2024-06-19,,Bán,-135600.0,,,TEL
2024-06-19,,Bán,-120800.0,,,TEL
2024-06-18,,Bán,-115648.0,,,TEL
2024-06-18,,Bán,-98000.0,,,TEL
2024-06-18,,Bán,-52002.0,,,TEL
2024-06-18,,Bán,-50000.0,,,TEL
2024-06-11,,Bán,-32000.0,,,TEL
2024-06-10,,Bán,-60000.0,,,TEL
2024-05-21,,Bán,-20100.0,,,TEL
2023-03-20,,Mua,126587.0,28886.0,0.073,TET
2023-03-17,,Bán,-68081.0,28886.0,0.073,TET
2023-03-17,,Bán,-58506.0,28886.0,0.073,TET
2021-06-17,,Bán,-280692.0,26790.0,0.157,TET
2021-06-17,,Mua,280692.0,26790.0,0.157,TET
2017-03-21,,Bán,-251433.0,22116.0,0.402,TET
2017-03-15,,Bán,0.0,21952.0,0.412,TET
2017-03-13,,Bán,-121541.0,19831.0,0.563,TET
2016-12-27,,Mua,1996029.0,26522.0,0.169,TET
2016-12-27,,Mua,1996029.0,26522.0,0.169,TET
2016-12-27,,Bán,-135638.0,26522.0,0.169,TET
2016-12-27,,Bán,-1180100.0,26522.0,0.169,TET
2016-12-26,,Mua,483987.0,24401.0,0.27,TET
2016-12-22,,Bán,-607606.0,21463.0,0.444,TET
2016-12-22,,Bán,-562786.0,21463.0,0.444,TET
2016-12-20,,Bán,-2600.0,26441.0,0.172,TET
2016-12-19,,Bán,-1953.0,29297.0,0.058,TET
2016-12-19,,Mua,109835.0,29297.0,0.058,TET
2016-12-14,,Bán,0.0,26767.0,0.158,TET
2016-12-14,,Bán,0.0,26767.0,0.158,TET
2024-11-11,,Mua,569400.0,40400.0,0.153,TFC
2024-10-10,,Bán,-10000.0,23406.0,0.991,TFC
2023-12-29,,Bán,-200000.0,7224.0,5.451,TFC
2022-01-12,,Bán,-27200.0,9103.0,4.119,TFC
2021-06-17,,Mua,897500.0,7269.0,5.411,TFC
2017-01-18,,Mua,590000.0,5004.0,8.313,TFC
2016-12-09,,Mua,410000.0,4869.0,8.571,TFC
2016-12-08,,Mua,1000000.0,5072.0,8.188,TFC
2016-09-29,,Mua,47000.0,6289.0,6.41,TFC
2016-09-14,,Mua,53000.0,5207.0,7.949,TFC
2023-09-08,,Mua,120100.0,,,TGG
2023-07-07,,Mua,5000.0,,,TGG
2023-04-07,,Bán,-350000.0,,,TGG
2023-04-07,,Mua,350000.0,,,TGG
2023-03-13,,Mua,284000.0,,,TGG
2023-02-07,,Mua,166000.0,,,TGG
2022-12-21,,Mua,1000000.0,,,TGG
2022-08-30,,Bán,-3905000.0,,,TGG
2022-07-05,,Bán,-3000000.0,,,TGG
2022-06-24,,Bán,-696400.0,,,TGG
2021-12-01,,Mua,4674700.0,,,TGG
2021-11-11,,Bán,-930000.0,,,TGG
2021-10-29,,Mua,1169300.0,,,TGG
2021-10-19,,Bán,-1766000.0,,,TGG
2021-09-29,,Mua,1766000.0,,,TGG
2021-07-07,,Mua,151800.0,,,TGG
2021-06-22,,Mua,1395600.0,,,TGG
2021-06-22,,Bán,-1395600.0,,,TGG
2021-05-18,,Mua,1135600.0,,,TGG
2021-02-01,,Bán,-432800.0,,,TGG
2023-07-21,,Mua,313800.0,5128.0,-0.044,TGP
2022-01-20,,Bán,-12500.0,5072.0,-0.034,TGP
2016-09-01,,Bán,0.0,1273.0,2.849,TGP
2016-08-16,,Mua,0.0,1937.0,1.53,TGP
2016-08-16,,Mua,0.0,1937.0,1.53,TGP
2016-08-12,,Bán,-2300.0,1937.0,1.53,TGP
2016-08-12,,Bán,-697670.0,1937.0,1.53,TGP
2016-08-05,,Mua,450000.0,2269.0,1.16,TGP
2016-07-15,,Bán,-240400.0,1937.0,1.53,TGP
2016-07-11,,Mua,610000.0,1700.0,1.882,TGP
2016-07-08,,Bán,0.0,1700.0,1.882,TGP
2016-06-29,,Bán,-11890.0,1771.0,1.767,TGP
2016-06-29,,Bán,-356700.0,1771.0,1.767,TGP
2013-06-26,,Mua,120400.0,,,TGP
2013-06-14,,Mua,85500.0,,,TGP
2012-08-08,,Bán,-1000000.0,,,TGP
2012-07-27,,Mua,478000.0,,,TGP
2018-02-01,,Bán,-2806520.0,5000.0,-0.36,TH1
2018-02-01,,Mua,2806520.0,5000.0,-0.36,TH1
2017-04-17,,Bán,-6.0,7000.0,-0.543,TH1
2016-11-11,,Bán,0.0,9000.0,-0.644,TH1
2016-09-07,,Bán,-1740000.0,18000.0,-0.822,TH1
2016-06-09,,Bán,-93000.0,12400.0,-0.742,TH1
2016-06-03,,Bán,-757000.0,13800.0,-0.768,TH1
2016-06-02,,Mua,757000.0,13800.0,-0.768,TH1
2016-05-06,,Bán,-10000.0,19500.0,-0.836,TH1
2016-04-22,,Mua,188100.0,18000.0,-0.822,TH1
2015-12-29,,Mua,2508000.0,20500.0,-0.844,TH1
2015-12-28,,Bán,-2508000.0,20500.0,-0.844,TH1
2015-12-14,,Bán,-2508000.0,20500.0,-0.844,TH1
2015-12-09,,Mua,408000.0,20500.0,-0.844,TH1
2015-12-08,,Bán,-4800.0,20500.0,-0.844,TH1
2015-12-04,,Mua,400000.0,20500.0,-0.844,TH1
2015-11-30,,Mua,900000.0,20092.0,-0.841,TH1
2015-11-24,,Mua,800000.0,20092.0,-0.841,TH1
2015-09-18,,Mua,366500.0,22325.0,-0.857,TH1
2015-08-17,,Bán,-4610717.0,22511.0,-0.858,TH1
2021-07-29,,Mua,200000.0,8723.0,0.318,THB
2021-05-07,,Mua,53420.0,9888.0,0.163,THB
2021-04-15,,Bán,-181900.0,10495.0,0.096,THB
2021-04-15,,Bán,-46800.0,10495.0,0.096,THB
2021-04-15,,Bán,-31100.0,10495.0,0.096,THB
2021-04-08,,Bán,0.0,9801.0,0.173,THB
2021-04-06,,Bán,0.0,9541.0,0.205,THB
2020-10-20,,Mua,100000.0,7170.0,0.604,THB
2019-06-14,,Bán,-7200.0,5778.0,0.99,THB
2019-06-12,,Bán,-26800.0,5778.0,0.99,THB
2019-03-18,,Bán,-150000.0,4266.0,1.696,THB
2019-03-01,,Bán,-101300.0,4266.0,1.696,THB
2019-02-28,,Bán,-122000.0,4266.0,1.696,THB
2019-02-28,,Bán,-226700.0,4266.0,1.696,THB
2019-02-27,,Bán,-59900.0,4266.0,1.696,THB
2019-02-22,,Mua,20000.0,4453.0,1.583,THB
2019-02-01,,Mua,10100.0,4125.0,1.788,THB
2018-05-16,,Mua,204700.0,8625.0,0.333,THB
2015-11-10,,Mua,0.0,9817.0,0.171,THB
2013-12-02,,Bán,0.0,,,THB
2022-06-22,,Bán,-87409333.0,50182.0,-0.285,THD
2021-12-06,,Mua,0.0,226002.0,-0.841,THD
2021-12-02,,Mua,1500000.0,229820.0,-0.844,THD
2021-05-26,,Mua,0.0,179184.0,-0.8,THD
2021-03-19,,Bán,-213400.0,181365.0,-0.802,THD
2021-02-26,,Mua,155900.0,182729.0,-0.804,THD
2021-01-15,,Bán,-350000.0,113638.0,-0.684,THD
2021-01-08,,Mua,1765200.0,111547.0,-0.678,THD
2024-01-29,,Bán,-190000.0,32215.0,0.521,THG
2023-12-28,,Mua,250000.0,32380.0,0.513,THG
2023-11-27,,Mua,330000.0,31688.0,0.546,THG
2023-11-22,,Bán,-400000.0,32211.0,0.521,THG
2023-06-08,,Mua,70000.0,33210.0,0.475,THG
2023-05-31,,Bán,-100000.0,32491.0,0.508,THG
2023-05-26,,Bán,-5000.0,32114.0,0.526,THG
2023-05-16,,Bán,-100000.0,30777.0,0.592,THG
2023-03-10,,Mua,9000.0,28266.0,0.734,THG
2023-01-10,,Mua,64137.0,30105.0,0.628,THG
2022-12-05,,Mua,32000.0,26417.0,0.855,THG
2022-09-27,,Bán,-39200.0,31713.0,0.545,THG
2022-07-19,,Bán,-100000.0,32237.0,0.52,THG
2022-07-05,,Mua,21900.0,30798.0,0.591,THG
2022-03-29,,Bán,-21200.0,46000.0,0.065,THG
2022-02-15,,Bán,-10000.0,43874.0,0.117,THG
2022-02-15,,Bán,-10000.0,43874.0,0.117,THG
2021-10-07,,Bán,-399300.0,38025.0,0.289,THG
2021-06-11,,Mua,61100.0,35462.0,0.382,THG
2020-11-04,,Mua,26640.0,24084.0,1.035,THG
2025-01-15,,Bán,0.0,,,THM
2024-08-20,,Bán,0.0,,,THM
2024-05-29,,Bán,-2000000.0,,,THM
2024-03-26,,Bán,-6883500.0,,,THN
2024-03-25,,Mua,6883500.0,,,THN
2019-04-17,,Bán,-6883500.0,,,THN
2019-04-16,,Bán,-850000.0,,,THN
2024-11-26,,Mua,14100.0,,,THP
2024-09-26,,Mua,696834.0,,,THP
2024-08-20,,Mua,0.0,,,THP
2024-07-04,,Mua,27500.0,,,THP
2024-05-24,,Mua,97900.0,,,THP
2024-05-04,,Mua,13000.0,,,THP
2024-04-01,,Mua,0.0,,,THP
2024-02-27,,Mua,1300.0,,,THP
2024-01-23,,Mua,10600.0,,,THP
2023-12-15,,Mua,16100.0,,,THP
2023-11-29,,Mua,0.0,,,THP
2023-11-09,,Mua,9200.0,,,THP
2023-10-24,,Mua,0.0,,,THP
2023-10-09,,Mua,3000.0,,,THP
2023-09-06,,Mua,41700.0,,,THP
2023-07-27,,Mua,3000.0,,,THP
2023-06-19,,Mua,54100.0,,,THP
2023-05-16,,Mua,66500.0,,,THP
2022-11-01,,Mua,0.0,,,THP
2022-09-28,,Mua,4800.0,,,THP
2023-05-23,,Bán,-220000.0,12585.0,-0.253,THS
2023-05-19,,Mua,292000.0,11466.0,-0.18,THS
2022-12-20,,Mua,3200.0,17682.0,-0.468,THS
2022-09-28,,Mua,3800.0,16289.0,-0.423,THS
2022-09-27,,Mua,22400.0,16289.0,-0.423,THS
2022-04-21,,Mua,6800.0,13763.0,-0.317,THS
2022-04-18,,Mua,1474359.0,13850.0,-0.321,THS
2022-04-15,,Bán,-292653.0,15330.0,-0.387,THS
2022-04-15,,Bán,-90000.0,15330.0,-0.387,THS
2022-04-14,,Bán,-131030.0,16985.0,-0.447,THS
2022-04-14,,Bán,-393576.0,16985.0,-0.447,THS
2022-04-14,,Bán,-225000.0,16985.0,-0.447,THS
2022-04-14,,Bán,-286300.0,16985.0,-0.447,THS
2022-02-17,,Bán,0.0,10981.0,-0.144,THS
2022-02-16,,Bán,-15000.0,10981.0,-0.144,THS
2022-02-16,,Mua,32270.0,10981.0,-0.144,THS
2022-02-16,,Mua,115000.0,10981.0,-0.144,THS
2022-02-15,,Mua,30400.0,10981.0,-0.144,THS
2022-02-15,,Mua,32599.0,10981.0,-0.144,THS
2022-02-14,,Bán,-70000.0,10981.0,-0.144,THS
2023-06-05,,Bán,-26000.0,11389.0,0.08,THT
2023-02-20,,Mua,0.0,10941.0,0.124,THT
2022-12-14,,Mua,26600.0,7615.0,0.615,THT
2021-12-02,,Mua,3000.0,11444.0,0.075,THT
2021-07-30,,Bán,-29000.0,7548.0,0.63,THT
2020-10-01,,Bán,-19800.0,5528.0,1.225,THT
2019-05-04,,Bán,-30000.0,4680.0,1.628,THT
2019-04-16,,Mua,449220.0,4914.0,1.503,THT
2018-12-27,,Mua,2989964.0,4563.0,1.696,THT
2018-12-18,,Bán,-25000.0,4680.0,1.628,THT
2018-12-18,,Bán,-4680.0,4680.0,1.628,THT
2018-12-03,,Bán,0.0,4797.0,1.564,THT
2017-11-30,,Mua,50000.0,3341.0,2.682,THT
2017-08-14,,Mua,100000.0,3654.0,2.366,THT
2016-09-14,,Mua,18000.0,2562.0,3.801,THT
2016-08-23,,Mua,6000.0,2515.0,3.891,THT
2016-08-03,,Mua,7000.0,2847.0,3.32,THT
2016-06-03,,Bán,-1828800.0,3553.0,2.462,THT
2016-03-25,,Mua,1000.0,3553.0,2.462,THT
2016-01-20,,Mua,1000.0,2696.0,3.562,THT
2024-12-30,,Mua,20000.0,10100.0,0.0,THU
2024-11-25,,Mua,703900.0,10800.0,-0.065,THU
2024-11-19,,Bán,-703900.0,10800.0,-0.065,THU
2024-11-12,,Mua,458100.0,10800.0,-0.065,THU
2024-11-12,,Bán,-458100.0,10800.0,-0.065,THU
2024-09-24,,Mua,9200.0,9400.0,0.074,THU
2023-11-30,,Mua,1500.0,6486.0,0.557,THU
2023-10-10,,Mua,14600.0,6486.0,0.557,THU
2023-10-10,,Bán,-12600.0,6486.0,0.557,THU
2023-07-04,,Mua,1600.0,5634.0,0.793,THU
2022-02-15,,Mua,3300.0,8451.0,0.195,THU
2022-01-19,,Mua,2400.0,8451.0,0.195,THU
2021-06-18,,Bán,-438000.0,10120.0,-0.002,THU
2021-06-03,,Mua,438000.0,16143.0,-0.374,THU
2021-05-24,,Mua,13100.0,22247.0,-0.546,THU
2021-05-14,,Mua,17000.0,22247.0,-0.546,THU
2021-05-10,,Mua,150000.0,22247.0,-0.546,THU
2021-05-05,,Mua,42300.0,22247.0,-0.546,THU
2021-04-08,,Mua,59400.0,11646.0,-0.133,THU
2021-04-04,,Bán,-13500.0,10843.0,-0.069,THU
2023-07-17,,Bán,-81800.0,7779.0,1.018,THW
2023-06-29,,Bán,-104000.0,7702.0,1.038,THW
2023-06-05,,Bán,-42500.0,8052.0,0.95,THW
2020-12-08,,Mua,260800.0,12286.0,0.278,THW
2020-11-18,,Bán,-140000.0,12286.0,0.278,THW
2020-11-18,,Bán,-100000.0,12286.0,0.278,THW
2020-11-18,,Bán,-32200.0,12286.0,0.278,THW
2018-03-29,,Bán,-550000.0,13980.0,0.123,THW
2018-03-29,,Mua,550000.0,13980.0,0.123,THW
2018-02-08,,Mua,499000.0,12188.0,0.288,THW
2018-02-06,,Bán,-300000.0,12188.0,0.288,THW
2017-11-13,,Bán,-200000.0,13837.0,0.135,THW
2017-10-10,,Mua,500000.0,14841.0,0.058,THW
2017-10-09,,Bán,-500000.0,14841.0,0.058,THW
2017-04-10,,Mua,433200.0,13980.0,0.123,THW
2017-03-27,,Bán,-1432600.0,13980.0,0.123,THW
2017-03-23,,Mua,500000.0,13980.0,0.123,THW
2017-03-23,,Mua,500000.0,13980.0,0.123,THW
2017-03-23,,Bán,-1408200.0,13980.0,0.123,THW
2017-03-09,,Mua,0.0,13748.0,0.142,THW
2022-11-02,,Bán,-44180.0,,,TID
2022-09-30,,Bán,-128662.0,,,TID
2022-09-05,,Bán,-159249.0,,,TID
2022-08-31,,Bán,-140277.0,,,TID
2022-08-09,,Bán,-773614.0,,,TID
2022-06-13,,Bán,0.0,,,TID
2022-05-10,,Bán,0.0,,,TID
2022-04-07,,Bán,0.0,,,TID
2021-12-21,,Bán,-100000.0,,,TID
2021-12-13,,Bán,-23100.0,,,TID
2021-11-22,,Bán,-60000.0,,,TID
2021-08-23,,Bán,-4000000.0,,,TID
2021-07-09,,Bán,-200000.0,,,TID
2021-07-07,,Bán,-10300.0,,,TID
2021-06-24,,Bán,-26698.0,,,TID
2021-06-16,,Bán,0.0,,,TID
2021-06-08,,Bán,-198715.0,,,TID
2021-06-03,,Bán,-679883.0,,,TID
2021-05-31,,Bán,-54530000.0,,,TID
2021-05-28,,Mua,48000000.0,,,TID
2024-01-31,,Mua,71600.0,9100.0,-0.571,TIE
2020-12-17,,Bán,-1560000.0,5800.0,-0.328,TIE
2020-05-22,,Bán,-1914000.0,6600.0,-0.409,TIE
2020-04-01,,Bán,0.0,8000.0,-0.513,TIE
2016-12-30,,Bán,-1913980.0,10231.0,-0.619,TIE
2016-12-30,,Mua,2298680.0,10231.0,-0.619,TIE
2016-12-09,,Bán,0.0,10888.0,-0.642,TIE
2016-04-07,,Bán,-1435500.0,15581.0,-0.75,TIE
2016-04-06,,Mua,1560000.0,14642.0,-0.734,TIE
2016-04-06,,Bán,-1435500.0,14642.0,-0.734,TIE
2016-03-28,,Mua,1435500.0,14361.0,-0.728,TIE
2016-03-25,,Bán,-4785020.0,14548.0,-0.732,TIE
2016-03-25,,Mua,1914000.0,14548.0,-0.732,TIE
2016-03-25,,Mua,1435500.0,14548.0,-0.732,TIE
2014-01-20,,Mua,1100.0,,,TIE
2014-01-20,,Mua,0.0,,,TIE
2014-01-20,,Mua,0.0,,,TIE
2010-01-15,,Bán,-161430.0,,,TIE
2009-12-22,,Mua,500.0,,,TIE
2024-03-05,,Bán,-3450000.0,12800.0,0.023,TIG
2024-03-04,,Bán,-2550000.0,12500.0,0.048,TIG
2023-12-22,,Bán,-379130.0,11900.0,0.101,TIG
2023-12-14,,Bán,-750000.0,13000.0,0.008,TIG
2022-12-26,,Mua,2900000.0,7091.0,0.847,TIG
2022-07-27,,Mua,1000000.0,10165.0,0.289,TIG
2022-06-20,,Mua,1000000.0,10827.0,0.21,TIG
2022-03-07,,Mua,300000.0,18977.0,-0.31,TIG
2022-02-16,,Bán,-271409.0,17727.0,-0.261,TIG
2021-02-05,,Mua,2400.0,4614.0,1.839,TIG
2020-09-16,,Mua,145000.0,4134.0,2.169,TIG
2020-09-08,,Mua,285200.0,4316.0,2.035,TIG
2020-04-29,,Mua,2000000.0,3404.0,2.848,TIG
2020-04-14,,Mua,250700.0,3222.0,3.066,TIG
2020-04-01,,Mua,111400.0,3040.0,3.309,TIG
2020-03-20,,Mua,385200.0,3040.0,3.309,TIG
2020-02-19,,Mua,150500.0,4134.0,2.169,TIG
2020-01-07,,Mua,30000.0,4012.0,2.265,TIG
2018-10-04,,Bán,-1001100.0,1662.0,6.882,TIG
2018-09-24,,Bán,-1092000.0,1460.0,7.973,TIG
2025-01-09,,Mua,2930635.0,,,TIN
2024-12-25,,Mua,1314000.0,,,TIN
2024-12-06,,Mua,0.0,,,TIN
2024-12-06,,Mua,0.0,,,TIN
2024-09-25,,Mua,218000.0,,,TIN
2024-08-23,,Mua,80000.0,,,TIN
2024-08-23,,Mua,27000.0,,,TIN
2024-08-23,,Mua,66000.0,,,TIN
2024-06-28,,Mua,3215623.0,,,TIN
2022-12-05,,Mua,13000.0,,,TIN
2022-12-05,,Mua,150000.0,,,TIN
2022-12-05,,Mua,417000.0,,,TIN
2022-11-17,,Mua,0.0,,,TIN
2022-11-17,,Mua,90000.0,,,TIN
2022-11-17,,Mua,160000.0,,,TIN
2022-11-16,,Mua,90000.0,,,TIN
2022-11-16,,Mua,140000.0,,,TIN
2024-08-06,,Bán,-17000.0,21783.0,-0.045,TIP
2024-03-14,,Bán,-400000.0,25898.0,-0.197,TIP
2023-12-08,,Mua,400000.0,23662.0,-0.121,TIP
2023-06-14,,Bán,-5173145.0,19689.0,0.056,TIP
2022-12-21,,Mua,0.0,14578.0,0.427,TIP
2022-11-17,,Mua,25800.0,12106.0,0.718,TIP
2022-07-27,,Mua,11000.0,22621.0,-0.081,TIP
2022-07-20,,Mua,5173145.0,21741.0,-0.043,TIP
2022-06-08,,Mua,54000.0,23165.0,-0.102,TIP
2022-06-08,,Mua,22131000.0,23165.0,-0.102,TIP
2022-06-08,,Mua,316191.0,23165.0,-0.102,TIP
2022-02-28,,Bán,-20300.0,42658.0,-0.512,TIP
2022-02-23,,Bán,-157000.0,43020.0,-0.517,TIP
2021-07-22,,Mua,16800.0,27692.0,-0.249,TIP
2021-06-23,,Mua,12000.0,32391.0,-0.358,TIP
2021-05-27,,Mua,47400.0,29825.0,-0.303,TIP
2021-04-16,,Mua,39000.0,33620.0,-0.381,TIP
2021-03-04,,Bán,-67500.0,36079.0,-0.423,TIP
2021-03-03,,Bán,-65000.0,36802.0,-0.435,TIP
2020-12-22,,Bán,-36000.0,29323.0,-0.291,TIP
2021-12-20,,Bán,-7070400.0,13400.0,-0.537,TIS
2019-02-20,,Bán,0.0,10600.0,-0.415,TIS
2019-01-05,,Bán,0.0,10000.0,-0.38,TIS
2018-10-19,,Bán,-77300.0,13100.0,-0.527,TIS
2018-05-29,,Bán,-3400.0,13300.0,-0.534,TIS
2018-02-12,,Mua,100.0,12500.0,-0.504,TIS
2017-09-14,,Bán,-1000.0,11700.0,-0.47,TIS
2017-06-28,,Bán,-2300.0,11200.0,-0.446,TIS
2017-05-12,,Mua,4500000.0,11100.0,-0.441,TIS
2017-05-09,,Mua,279000.0,10900.0,-0.431,TIS
2017-05-09,,Mua,17817900.0,10900.0,-0.431,TIS
2017-04-28,,Bán,-100000000.0,10900.0,-0.431,TIS
2017-04-25,,Bán,-170000.0,9400.0,-0.34,TIS
2017-03-13,,Mua,4708200.0,11800.0,-0.475,TIS
2017-03-06,,Bán,-10000.0,10400.0,-0.404,TIS
2017-03-01,,Mua,14100000.0,10300.0,-0.398,TIS
2017-02-23,,Bán,-4556000.0,10400.0,-0.404,TIS
2016-12-28,,Mua,14200000.0,7700.0,-0.195,TIS
2024-12-30,,Mua,100000.0,37000.0,0.043,TIX
2024-01-29,,Mua,100000.0,32609.0,0.184,TIX
2024-01-29,,Bán,-240000.0,32609.0,0.184,TIX
